Project_ID,Description,Type,Location,Site_Conditions,Square_Footage,Floors,Units,Foundation,Framing,Exterior_Finish,Roofing,HVAC,Plumbing,Electrical,Fire_Protection,Permitting_Fees,cost_estimation
867,Projet Renovation,Commercial,"kazan, Russia",10,8705,8,35,Slab,Concrete,Stucco,Metal,central system electric,Braided_Pipe,585,False,4756.76,77700
868,Projet Renovation,Industrial,"Saint-peterburg, Russia",6,69034,9,44,Basement,Wood,Brick,Metal,central system gaz,PEX_Pipe,270,True,1279.93,92000
869,Projet New building,Industrial,"Tambov, Russia",5,59225,5,24,Basement,Concrete,Brick,Shingles,central system electric,Braided_Pipe,329,False,692.97,52700
870,Projet New building,Commercial,"Saint-peterburg, Russia",1,8847,2,85,Basement,Wood,Stucco,Metal,central system gaz,Flexi_Pipe,626,True,4365.59,103000
871,Projet New building,Residential,"Saint-peterburg, Russia",7,95573,5,24,Crawlspace,Steel,Brick,Tiles,central system electric,Flexi_Pipe,475,False,693.38,60000
872,Projet Renovation,Commercial,"Tambov, Russia",3,19694,1,60,Crawlspace,Wood,Stucco,Tiles,central system gaz,Braided_Pipe,774,True,1068.96,76000
873,Projet New building,Industrial,"Moscow, Russia",9,53653,8,14,Basement,Concrete,Siding,Metal,central system electric,PEX_Pipe,863,False,4597.4,57200
874,Projet Renovation,Residential,"Saint-peterburg, Russia",10,79866,1,23,Slab,Steel,Siding,Metal,central system gaz,Flexi_Pipe,307,True,1495.9,44500
875,Projet New building,Commercial,"kazan, Russia",3,35907,6,38,Basement,Concrete,Siding,Metal,central system electric,Rigid_Copper_Pipe,819,False,1196.95,67200
876,Projet Renovation,Residential,"Saint-peterburg, Russia",4,44327,2,69,Slab,Wood,Brick,Metal,central system gaz,PEX_Pipe,296,False,2252.76,87500
877,Projet New building,Residential,"Tambov, Russia",1,93553,9,18,Slab,Wood,Stucco,Metal,central system gaz,PEX_Pipe,218,True,513.53,56500
878,Projet New building,Residential,"Tambov, Russia",4,60579,1,48,Crawlspace,Steel,Stucco,Tiles,central system electric,ABS_Pipe,262,False,4167.69,63000
879,Projet New building,Industrial,"Saint-peterburg, Russia",6,63683,4,28,Basement,Steel,Siding,Shingles,central system electric,Braided_Pipe,832,False,1912.46,60500
880,Projet New building,Residential,"Moscow, Russia",3,39415,10,34,Slab,Steel,Stucco,Shingles,central system electric,Rigid_Copper_Pipe,897,False,435.07,76000
881,Projet Renovation,Residential,"Moscow, Russia",2,20786,10,25,Slab,Concrete,Brick,Shingles,central system gaz,Braided_Pipe,388,True,3907.84,68200
882,Projet New building,Commercial,"kazan, Russia",3,33428,7,27,Basement,Steel,Siding,Metal,central system gaz,Rigid_Copper_Pipe,776,False,4601.72,59000
883,Projet New building,Residential,"Saint-peterburg, Russia",7,26917,5,70,Basement,Wood,Brick,Tiles,central system electric,Flexi_Pipe,326,True,3813.3,105500
884,Projet New building,Residential,"Tambov, Russia",9,74527,4,85,Slab,Steel,Brick,Tiles,central system electric,Flexi_Pipe,181,True,627.47,116000
885,Projet Renovation,Residential,"Moscow, Russia",6,52713,6,28,Basement,Steel,Siding,Shingles,central system electric,ABS_Pipe,898,False,1550.32,66500
886,Projet New building,Commercial,"Tambov, Russia",7,12289,5,18,Crawlspace,Wood,Siding,Shingles,central system electric,Flexi_Pipe,230,True,2473.46,56000
887,Projet New building,Residential,"Moscow, Russia",9,76447,2,91,Crawlspace,Concrete,Stucco,Tiles,central system electric,PVC_Pipe,563,False,2801.25,117200
888,Projet New building,Industrial,"Ekaterinburg, Russia",8,50334,1,66,Crawlspace,Wood,Brick,Tiles,central system gaz,ABS_Pipe,857,True,2478.31,91000
889,Projet New building,Industrial,"kazan, Russia",4,75031,9,41,Slab,Wood,Siding,Tiles,central system electric,Rigid_Copper_Pipe,317,True,2491.99,79000
890,Projet New building,Commercial,"Ekaterinburg, Russia",4,66123,10,3,Basement,Concrete,Brick,Tiles,central system gaz,PEX_Pipe,774,True,215.13,44700
891,Projet Renovation,Residential,"Saint-peterburg, Russia",4,58441,9,5,Basement,Steel,Brick,Shingles,central system gaz,PEX_Pipe,522,False,3196.38,45500
892,Projet New building,Commercial,"kazan, Russia",1,15915,3,63,Crawlspace,Concrete,Siding,Shingles,central system gaz,ABS_Pipe,476,True,3552.75,86200
893,Projet Renovation,Industrial,"Tambov, Russia",9,18650,10,77,Crawlspace,Concrete,Stucco,Tiles,central system gaz,Rigid_Copper_Pipe,450,False,3652.59,127200
894,Projet New building,Commercial,"Moscow, Russia",9,50065,5,62,Crawlspace,Wood,Siding,Shingles,central system electric,ABS_Pipe,430,False,3597.62,100000
895,Projet New building,Commercial,"Ekaterinburg, Russia",3,73051,3,92,Slab,Steel,Siding,Tiles,central system gaz,PEX_Pipe,282,True,3830.73,111000
896,Projet New building,Industrial,"Saint-peterburg, Russia",2,19717,3,46,Basement,Wood,Stucco,Shingles,central system gaz,PEX_Pipe,601,True,2288.2,68500
897,Projet Renovation,Residential,"Tambov, Russia",4,22715,2,62,Crawlspace,Steel,Brick,Tiles,central system electric,Flexi_Pipe,650,True,4498.75,81000
898,Projet New building,Residential,"Ekaterinburg, Russia",9,50565,7,59,Crawlspace,Wood,Siding,Metal,central system electric,PVC_Pipe,399,True,4815.38,101500
899,Projet Renovation,Residential,"kazan, Russia",8,36388,10,38,Slab,Concrete,Stucco,Tiles,central system gaz,PVC_Pipe,816,False,4418.86,86200
900,Projet New building,Industrial,"Saint-peterburg, Russia",9,88123,10,69,Basement,Wood,Siding,Shingles,central system gaz,Flexi_Pipe,459,True,4569.71,120500
901,Projet Renovation,Commercial,"Saint-peterburg, Russia",2,41954,6,24,Crawlspace,Steel,Brick,Shingles,central system electric,PEX_Pipe,812,True,4412.28,57000
902,Projet Renovation,Residential,"kazan, Russia",2,44250,9,16,Crawlspace,Wood,Stucco,Metal,central system electric,Flexi_Pipe,511,True,3586.24,56500
903,Projet New building,Commercial,"Ekaterinburg, Russia",3,25899,8,97,Slab,Steel,Stucco,Shingles,central system gaz,PVC_Pipe,840,False,3616.1,133000
904,Projet Renovation,Industrial,"Saint-peterburg, Russia",9,34585,8,24,Basement,Steel,Stucco,Shingles,central system gaz,Flexi_Pipe,458,True,4088.68,68500
905,Projet Renovation,Commercial,"Ekaterinburg, Russia",5,56085,9,48,Basement,Steel,Stucco,Metal,central system electric,Rigid_Copper_Pipe,194,True,3772.09,86000
906,Projet Renovation,Residential,"Tambov, Russia",5,38061,10,59,Crawlspace,Steel,Siding,Tiles,central system electric,Flexi_Pipe,210,False,3838.87,101000
907,Projet New building,Industrial,"Moscow, Russia",1,44298,9,9,Basement,Steel,Stucco,Tiles,central system electric,Braided_Pipe,164,False,311.87,46500
908,Projet New building,Commercial,"Moscow, Russia",9,38903,3,30,Basement,Wood,Siding,Metal,central system electric,Rigid_Copper_Pipe,777,True,2128.34,59000
909,Projet Renovation,Residential,"Moscow, Russia",1,98167,8,78,Crawlspace,Steel,Stucco,Tiles,central system gaz,PVC_Pipe,384,False,1024.6,114000
910,Projet New building,Commercial,"kazan, Russia",3,58139,3,85,Crawlspace,Steel,Brick,Metal,central system gaz,PEX_Pipe,518,False,4015.51,107500
911,Projet New building,Industrial,"Saint-peterburg, Russia",8,10222,3,43,Basement,Concrete,Siding,Metal,central system electric,Rigid_Copper_Pipe,159,True,4203.03,71200
912,Projet New building,Residential,"Ekaterinburg, Russia",1,92624,6,56,Basement,Steel,Siding,Metal,central system gaz,PVC_Pipe,875,False,3385.76,85000
913,Projet Renovation,Residential,"kazan, Russia",7,76753,8,100,Basement,Wood,Siding,Metal,central system gaz,ABS_Pipe,935,True,3177.23,144000
914,Projet Renovation,Commercial,"Saint-peterburg, Russia",5,51223,2,87,Basement,Concrete,Brick,Metal,central system gaz,Rigid_Copper_Pipe,707,False,4327.83,105200
915,Projet New building,Residential,"Tambov, Russia",10,2790,5,79,Basement,Wood,Brick,Tiles,central system electric,PVC_Pipe,757,False,3760.53,114500
916,Projet Renovation,Commercial,"Ekaterinburg, Russia",7,34937,1,6,Slab,Concrete,Siding,Shingles,central system electric,Braided_Pipe,836,False,2745.89,29200
917,Projet New building,Commercial,"Saint-peterburg, Russia",8,91847,6,68,Crawlspace,Wood,Brick,Metal,central system gaz,PEX_Pipe,145,True,1900.99,108500
918,Projet Renovation,Residential,"Saint-peterburg, Russia",8,54763,9,40,Crawlspace,Concrete,Stucco,Shingles,central system electric,ABS_Pipe,627,False,2903.02,89200
919,Projet New building,Residential,"Ekaterinburg, Russia",6,69676,7,51,Crawlspace,Wood,Siding,Shingles,central system electric,ABS_Pipe,182,False,4995.55,95000
920,Projet Renovation,Industrial,"Saint-peterburg, Russia",5,75048,1,41,Basement,Steel,Stucco,Metal,central system electric,PVC_Pipe,617,False,1926.39,55000
921,Projet Renovation,Commercial,"Saint-peterburg, Russia",7,28846,5,71,Slab,Wood,Brick,Tiles,central system electric,Flexi_Pipe,225,False,2651.42,106000
922,Projet New building,Residential,"Moscow, Russia",5,89159,8,59,Crawlspace,Wood,Stucco,Metal,central system electric,PEX_Pipe,515,False,702.06,96500
923,Projet New building,Industrial,"Tambov, Russia",4,93992,5,36,Slab,Wood,Brick,Tiles,central system electric,PEX_Pipe,718,True,4293.17,63000
924,Projet New building,Commercial,"Saint-peterburg, Russia",3,47761,5,68,Slab,Steel,Brick,Shingles,central system electric,Flexi_Pipe,401,False,4542.12,96000
925,Projet New building,Residential,"kazan, Russia",3,63168,5,44,Basement,Concrete,Siding,Metal,central system gaz,Flexi_Pipe,709,False,3972.82,70200
926,Projet New building,Commercial,"kazan, Russia",6,77528,1,20,Slab,Concrete,Stucco,Metal,central system gaz,ABS_Pipe,430,False,1110.02,41700
927,Projet Renovation,Residential,"Tambov, Russia",7,96521,6,82,Basement,Steel,Brick,Tiles,central system electric,Braided_Pipe,516,False,740.38,119500
928,Projet Renovation,Industrial,"Moscow, Russia",5,70761,5,70,Basement,Concrete,Stucco,Shingles,central system gaz,Rigid_Copper_Pipe,371,False,1083.12,97700
929,Projet Renovation,Residential,"Ekaterinburg, Russia",5,7424,5,23,Crawlspace,Concrete,Brick,Tiles,central system gaz,PVC_Pipe,956,False,1772.0,51200
930,Projet New building,Industrial,"Ekaterinburg, Russia",8,75738,1,77,Crawlspace,Steel,Brick,Metal,central system electric,Braided_Pipe,438,True,4614.1,101500
931,Projet New building,Commercial,"kazan, Russia",8,37918,8,86,Crawlspace,Concrete,Siding,Shingles,central system gaz,Flexi_Pipe,475,False,2586.0,132200
932,Projet Renovation,Industrial,"Ekaterinburg, Russia",6,59561,9,65,Crawlspace,Wood,Brick,Tiles,central system gaz,PEX_Pipe,468,False,2738.68,114000
933,Projet Renovation,Residential,"kazan, Russia",1,16389,2,96,Crawlspace,Wood,Stucco,Tiles,central system gaz,ABS_Pipe,417,True,1679.3,115000
934,Projet New building,Commercial,"Tambov, Russia",8,99481,9,46,Crawlspace,Concrete,Stucco,Shingles,central system gaz,Braided_Pipe,192,False,3230.31,95200
935,Projet Renovation,Industrial,"kazan, Russia",9,80492,3,81,Basement,Wood,Brick,Metal,central system electric,Braided_Pipe,779,False,3140.92,111000
936,Projet Renovation,Residential,"Ekaterinburg, Russia",10,33179,2,33,Slab,Wood,Stucco,Metal,central system electric,Rigid_Copper_Pipe,229,True,303.35,58500
937,Projet Renovation,Industrial,"Saint-peterburg, Russia",5,12804,7,64,Basement,Wood,Brick,Metal,central system gaz,Rigid_Copper_Pipe,930,True,4773.69,98000
938,Projet New building,Commercial,"Saint-peterburg, Russia",9,66725,1,70,Slab,Steel,Stucco,Tiles,central system electric,Rigid_Copper_Pipe,236,True,4226.7,91000
939,Projet New building,Residential,"Moscow, Russia",1,24232,6,77,Crawlspace,Wood,Stucco,Metal,central system gaz,Flexi_Pipe,401,True,762.32,108500
940,Projet New building,Commercial,"kazan, Russia",6,18046,1,11,Slab,Concrete,Siding,Tiles,central system gaz,PVC_Pipe,693,False,4347.71,32200
941,Projet New building,Commercial,"Moscow, Russia",3,10245,4,42,Basement,Steel,Brick,Metal,central system gaz,Rigid_Copper_Pipe,998,False,4389.09,66000
942,Projet Renovation,Residential,"Tambov, Russia",7,34939,9,84,Slab,Wood,Siding,Tiles,central system gaz,PEX_Pipe,779,True,2900.83,130000
943,Projet New building,Industrial,"Tambov, Russia",4,28891,5,68,Slab,Concrete,Stucco,Metal,central system electric,PEX_Pipe,470,True,2977.8,93700
944,Projet Renovation,Industrial,"Saint-peterburg, Russia",1,95333,6,45,Slab,Wood,Siding,Shingles,central system gaz,Flexi_Pipe,521,False,2885.22,76000
945,Projet Renovation,Commercial,"kazan, Russia",7,16469,8,7,Slab,Wood,Stucco,Metal,central system electric,Braided_Pipe,633,False,918.94,50500
946,Projet Renovation,Industrial,"Saint-peterburg, Russia",2,29883,7,39,Basement,Concrete,Stucco,Tiles,central system electric,Flexi_Pipe,184,False,2809.7,70700
947,Projet Renovation,Commercial,"Moscow, Russia",4,10386,9,66,Basement,Wood,Siding,Metal,central system gaz,PVC_Pipe,831,True,4345.82,105000
948,Projet New building,Industrial,"kazan, Russia",3,47451,3,55,Crawlspace,Wood,Brick,Tiles,central system gaz,Rigid_Copper_Pipe,572,True,739.71,78000
949,Projet Renovation,Residential,"kazan, Russia",7,44185,10,74,Crawlspace,Wood,Brick,Shingles,central system electric,ABS_Pipe,945,False,1867.8,128000
950,Projet Renovation,Industrial,"Saint-peterburg, Russia",5,96333,9,8,Crawlspace,Concrete,Brick,Tiles,central system gaz,Flexi_Pipe,185,True,2612.73,48200
951,Projet Renovation,Industrial,"kazan, Russia",6,46123,3,80,Slab,Wood,Brick,Tiles,central system gaz,Rigid_Copper_Pipe,644,True,323.83,109000
952,Projet New building,Industrial,"Tambov, Russia",5,57354,6,1,Slab,Steel,Stucco,Tiles,central system gaz,ABS_Pipe,622,True,2129.51,29000
953,Projet Renovation,Residential,"Ekaterinburg, Russia",7,20901,7,67,Basement,Wood,Siding,Tiles,central system gaz,Rigid_Copper_Pipe,984,False,1956.86,107500
954,Projet Renovation,Residential,"Moscow, Russia",8,81171,8,15,Crawlspace,Concrete,Brick,Shingles,central system electric,Flexi_Pipe,640,False,3951.84,62200
955,Projet Renovation,Commercial,"Moscow, Russia",7,1868,4,75,Basement,Wood,Siding,Metal,central system gaz,Flexi_Pipe,406,False,404.11,107000
956,Projet New building,Residential,"Ekaterinburg, Russia",5,37007,7,72,Crawlspace,Concrete,Brick,Tiles,central system electric,Flexi_Pipe,893,True,269.14,106200
957,Projet New building,Commercial,"Ekaterinburg, Russia",4,76837,4,4,Basement,Concrete,Brick,Metal,central system electric,Braided_Pipe,881,True,3944.91,28200
958,Projet New building,Industrial,"Tambov, Russia",8,40556,7,65,Crawlspace,Wood,Siding,Tiles,central system electric,ABS_Pipe,369,False,842.54,107000
959,Projet Renovation,Residential,"Moscow, Russia",10,40161,9,37,Slab,Steel,Brick,Tiles,central system gaz,PVC_Pipe,204,False,4447.71,83000
960,Projet Renovation,Commercial,"kazan, Russia",1,98474,4,42,Crawlspace,Wood,Stucco,Metal,central system electric,Braided_Pipe,959,True,4531.12,67500
961,Projet Renovation,Residential,"Tambov, Russia",10,55606,10,48,Basement,Steel,Brick,Shingles,central system electric,Rigid_Copper_Pipe,553,False,4479.83,99500
962,Projet Renovation,Commercial,"Saint-peterburg, Russia",9,35200,1,29,Crawlspace,Wood,Brick,Metal,central system electric,ABS_Pipe,794,True,3272.54,54500
963,Projet New building,Industrial,"Moscow, Russia",3,1336,6,31,Basement,Concrete,Siding,Shingles,central system gaz,PVC_Pipe,848,False,670.23,61700
964,Projet New building,Residential,"kazan, Russia",9,48660,1,7,Basement,Steel,Brick,Tiles,central system gaz,ABS_Pipe,534,True,2333.31,29500
965,Projet New building,Commercial,"Saint-peterburg, Russia",3,43043,8,2,Slab,Concrete,Stucco,Shingles,central system electric,ABS_Pipe,194,True,636.87,38200
966,Projet New building,Residential,"Tambov, Russia",3,21830,7,61,Slab,Concrete,Siding,Metal,central system gaz,Rigid_Copper_Pipe,252,True,2821.61,92700
967,Projet Renovation,Residential,"Moscow, Russia",10,8161,6,48,Crawlspace,Steel,Siding,Tiles,central system electric,Rigid_Copper_Pipe,404,False,1974.15,86000
968,Projet Renovation,Residential,"Ekaterinburg, Russia",1,32831,6,47,Crawlspace,Steel,Brick,Shingles,central system electric,Braided_Pipe,211,False,2417.44,80000
969,Projet Renovation,Commercial,"Ekaterinburg, Russia",1,7037,1,30,Basement,Wood,Brick,Shingles,central system electric,Rigid_Copper_Pipe,112,True,4812.11,47500
970,Projet New building,Residential,"Moscow, Russia",9,15631,4,34,Slab,Concrete,Brick,Metal,central system electric,Braided_Pipe,266,True,4158.37,65700
971,Projet Renovation,Residential,"Ekaterinburg, Russia",10,48931,2,44,Slab,Concrete,Siding,Tiles,central system gaz,PEX_Pipe,398,True,472.22,68200
972,Projet New building,Residential,"kazan, Russia",8,77311,6,35,Basement,Wood,Brick,Tiles,central system gaz,Braided_Pipe,665,False,3857.28,73500
973,Projet Renovation,Commercial,"Moscow, Russia",6,81680,10,57,Basement,Wood,Brick,Metal,central system gaz,Braided_Pipe,480,True,1324.38,108000
974,Projet New building,Commercial,"Tambov, Russia",4,48994,1,93,Crawlspace,Wood,Stucco,Metal,central system gaz,PVC_Pipe,578,False,1998.25,109500
975,Projet New building,Commercial,"Saint-peterburg, Russia",7,13841,10,8,Slab,Concrete,Brick,Metal,central system gaz,PEX_Pipe,920,False,1251.9,57700
976,Projet Renovation,Commercial,"Moscow, Russia",2,48400,2,71,Slab,Steel,Siding,Metal,central system electric,Rigid_Copper_Pipe,225,False,638.88,87500
977,Projet Renovation,Commercial,"Ekaterinburg, Russia",8,58914,9,3,Basement,Wood,Siding,Metal,central system electric,Rigid_Copper_Pipe,968,True,4492.08,50000
978,Projet Renovation,Residential,"Saint-peterburg, Russia",8,87387,8,71,Basement,Concrete,Stucco,Tiles,central system gaz,ABS_Pipe,876,False,2696.14,113700
979,Projet New building,Commercial,"Saint-peterburg, Russia",1,78370,3,17,Basement,Wood,Stucco,Shingles,central system electric,ABS_Pipe,308,True,511.81,39500
980,Projet New building,Commercial,"Ekaterinburg, Russia",9,9265,8,26,Slab,Concrete,Siding,Tiles,central system gaz,ABS_Pipe,784,True,164.8,68200
981,Projet New building,Residential,"Ekaterinburg, Russia",5,58153,9,98,Crawlspace,Wood,Stucco,Shingles,central system electric,ABS_Pipe,898,False,164.62,140000
982,Projet Renovation,Industrial,"Moscow, Russia",7,63724,3,80,Basement,Wood,Stucco,Tiles,central system electric,PEX_Pipe,274,True,577.95,108500
983,Projet Renovation,Residential,"kazan, Russia",4,98118,7,26,Basement,Steel,Brick,Shingles,central system gaz,Rigid_Copper_Pipe,601,False,981.65,60500
984,Projet Renovation,Residential,"Ekaterinburg, Russia",1,21971,5,50,Crawlspace,Wood,Brick,Metal,central system electric,Rigid_Copper_Pipe,285,False,4959.36,79500
985,Projet New building,Commercial,"Moscow, Russia",5,4832,2,9,Slab,Concrete,Stucco,Metal,central system electric,Braided_Pipe,783,True,1315.85,25700
986,Projet New building,Commercial,"Moscow, Russia",5,12835,8,49,Crawlspace,Concrete,Brick,Tiles,central system electric,Rigid_Copper_Pipe,810,True,4065.15,86200
987,Projet Renovation,Commercial,"Ekaterinburg, Russia",2,12560,8,40,Basement,Steel,Brick,Tiles,central system gaz,PEX_Pipe,426,True,4000.08,75500
988,Projet New building,Industrial,"Saint-peterburg, Russia",1,85510,5,76,Slab,Wood,Brick,Metal,central system electric,PVC_Pipe,831,False,4472.97,103500
989,Projet Renovation,Industrial,"Tambov, Russia",2,96372,7,90,Crawlspace,Concrete,Siding,Tiles,central system gaz,Rigid_Copper_Pipe,301,False,4241.59,123200
990,Projet New building,Commercial,"kazan, Russia",3,82341,8,41,Basement,Steel,Siding,Metal,central system gaz,PEX_Pipe,252,True,3189.82,76000
991,Projet Renovation,Residential,"Moscow, Russia",9,64260,5,49,Crawlspace,Steel,Stucco,Shingles,central system electric,Flexi_Pipe,494,False,2032.93,86000
992,Projet New building,Commercial,"kazan, Russia",3,2295,8,61,Crawlspace,Wood,Stucco,Metal,central system electric,Rigid_Copper_Pipe,153,True,4848.21,98500
993,Projet New building,Residential,"Ekaterinburg, Russia",1,49612,5,19,Crawlspace,Wood,Stucco,Metal,central system gaz,PVC_Pipe,196,True,4297.41,47500
994,Projet New building,Residential,"Ekaterinburg, Russia",7,62738,9,15,Crawlspace,Steel,Brick,Shingles,central system gaz,Flexi_Pipe,619,False,1297.43,65000
995,Projet Renovation,Commercial,"Ekaterinburg, Russia",2,79679,6,83,Crawlspace,Wood,Stucco,Metal,central system electric,ABS_Pipe,661,False,1611.46,114500
996,Projet Renovation,Commercial,"Saint-peterburg, Russia",1,91324,8,63,Slab,Concrete,Brick,Tiles,central system gaz,Rigid_Copper_Pipe,536,True,1472.63,98200
997,Projet New building,Industrial,"Ekaterinburg, Russia",1,42417,7,33,Basement,Steel,Brick,Shingles,central system gaz,Rigid_Copper_Pipe,355,False,3866.72,67500
998,Projet New building,Commercial,"Ekaterinburg, Russia",2,63096,6,5,Crawlspace,Wood,Siding,Shingles,central system electric,Flexi_Pipe,431,False,111.52,38000
999,Projet Renovation,Industrial,"Tambov, Russia",7,85410,3,77,Basement,Concrete,Siding,Tiles,central system electric,PVC_Pipe,957,True,4394.21,104700
1000,Projet New building,Commercial,"Tambov, Russia",4,31195,2,30,Slab,Wood,Brick,Shingles,central system gaz,Braided_Pipe,847,False,3807.68,50000
